cep,latitude,longitude,state,city,neighborhood,street
38410084,-18.948361,-48.239061,MG,Uberlandia,GRANADA,RUA EMERENCIANA CLARA DE JESUS
38410086,-18.948612,-48.236773,MG,Uberlandia,GRANADA,RUA MARIA LEMES DE SOUZA
38410088,-18.948982,-48.239055,MG,Uberlandia,GRANADA,RUA LOURDES LOURENCO MARTINS
38410090,-18.949232,-48.23652,MG,Uberlandia,GRANADA,RUA MARIA FRANCELINA DE JESUS
38410092,-18.949555,-48.236797,MG,Uberlandia,GRANADA,ALAMEDA PIO BATISTA MORAES
38410094,-18.950044,-48.236397,MG,Uberlandia,SAO JORGE,AVENIDA SEME SIMAO
38410095,-18.94774,-48.230375,MG,Uberlandia,SAO JORGE,PRACA CARMEM LUCIENE CASSIANO
38410100,-18.947666,-48.235195,MG,Uberlandia,GRANADA,ALAMEDA ANTONIO FERNANDES DA SILVA
38410102,-18.950405,-48.235894,MG,Uberlandia,SAO JORGE,RUA BRUNO CONSTANTINO
38410104,-18.950745,-48.235453,MG,Uberlandia,SAO JORGE,RUA SEVERINA MARIA DE OLIVEIRA
38410106,-18.951146,-48.235116,MG,Uberlandia,SAO JORGE,RUA SEBASTIANA PEREIRA
38410108,-18.951625,-48.23482,MG,Uberlandia,SAO JORGE,RUA ALABOR ALVES DOS SANTOS
38410110,-18.951986,-48.23436,MG,Uberlandia,SAO JORGE,RUA EMIDIO AMANCIO DE MELO
38410112,-18.95246,-48.234056,MG,Uberlandia,SAO JORGE,RUA ENEDES ALVES DOS SANTOS
38410114,-18.95282,-48.233701,MG,Uberlandia,SAO JORGE,RUA ANTONIO ALVES DOS SANTOS
38410116,-18.953198,-48.233288,MG,Uberlandia,SAO JORGE,RUA IRACI MARCELINO VIEIRA
38410118,-18.953584,-48.232927,MG,Uberlandia,SAO JORGE,RUA SINFRONIO FARIA
38410120,-18.954002,-48.232505,MG,Uberlandia,SAO JORGE,RUA DORIVALDO DE OLIVEIRA PINTO
38410122,-18.944173,-48.238987,MG,Uberlandia,GRANADA,RUA IDELFONSO PEREIRA DE MELO
38410124,-18.949645,-48.238481,MG,Uberlandia,GRANADA,RUA INACIA TEODORA DA SILVA
38410126,-18.950112,-48.239198,MG,Uberlandia,GRANADA,ALAMEDA AMADOR CAETANO DE FARIA
38410128,-18.950351,-48.240453,MG,Uberlandia,GRANADA,RUA JOAO BATISTA DE MELO
38410129,-18.944371,-48.241711,MG,Uberlandia,GRANADA,AVENIDA ALIPIO ABRAO
38410130,-18.946959,-48.240322,MG,Uberlandia,GRANADA,AVENIDA ABADIO BONIFACIO DA SILVA
38410131,-18.954208,-48.247955,MG,Uberlandia,GRANADA,AVENIDA SEME SIMAO
38410132,-18.945738,-48.241027,MG,Uberlandia,GRANADA,RUA JOSE MARIA COUTINHO
38410133,-18.94421,-48.241753,MG,Uberlandia,GRANADA,ALAMEDA PAULO CESAR DA SILVA
38410134,-18.949702,-48.244085,MG,Uberlandia,GRANADA,RUA GERALDINO MARTINS RODRIGUES
38410136,-18.948612,-48.241709,MG,Uberlandia,GRANADA,RUA ANTONIO MARTINS DA SILVA
38410137,-18.945755,-48.241961,MG,Uberlandia,GRANADA,RUA GERALDO CLEMENTE BORGES
38410138,-18.949578,-48.240794,MG,Uberlandia,GRANADA,ALAMEDA BENEDITO JERONIMO DOS SANTOS
38410139,-18.943631,-48.239825,MG,Uberlandia,GRANADA,ALAMEDA DOS CORREAS
38410140,-18.950236,-48.240479,MG,Uberlandia,GRANADA,ALAMEDA SANDRA BARBOSA DE SOUZA
38410141,-18.946457,-48.248507,MG,Uberlandia,GRANADA,RUA AGUA VERMELHA
38410142,-18.950836,-48.240439,MG,Uberlandia,GRANADA,RUA JOSE FERREIRA DA SILVA
38410144,-18.944215,-48.237275,MG,Uberlandia,GRANADA,ALAMEDA LAERCIO ANTONIETO
38410146,-18.944735,-48.236861,MG,Uberlandia,GRANADA,RUA GREGORIO FAUSTINO SILVA
38410148,-18.94508,-48.238718,MG,Uberlandia,GRANADA,ALAMEDA ARTUR DIAS DA SILVA
38410150,-18.94536,-48.236558,MG,Uberlandia,GRANADA,RUA AGRIPINO VALERIANO DA SILVA
38410152,-18.945717,-48.23907,MG,Uberlandia,GRANADA,AVENIDA ABADIO BONIFACIO DA SILVA
38410154,-18.946023,-48.236748,MG,Uberlandia,GRANADA,RUA ANTONIO MENDES DOS SANTOS
38410156,-18.946365,-48.23915,MG,Uberlandia,GRANADA,RUA ALFREDO MAXIMIANO ALVES
38410158,-18.94667,-48.236758,MG,Uberlandia,GRANADA,RUA TENENTE PEDRO ARISTOTELES FERNANDES
38410159,-18.946885,-48.24048,MG,Uberlandia,GRANADA,PRACA BENIGNO FERREIRA SOBRINHO
38410160,-18.94706,-48.240289,MG,Uberlandia,GRANADA,RUA EDSON MAURO STRACK
38410161,-18.948622,-48.234236,MG,Uberlandia,GRANADA,ALAMEDA RAUL PETRONILHO PADUA
38410162,-18.946409,-48.241966,MG,Uberlandia,GRANADA,RUA VALDIR ALVES RABELO
38410163,-18.951839,-48.252225,MG,Uberlandia,GRANADA,AVENIDA VEREADOR CARLITO CORDEIRO
38410165,-18.945094,-48.242131,MG,Uberlandia,GRANADA,RUA AURILIO PEREIRA CARVALHO
38410168,-18.95153,-48.229613,MG,Uberlandia,SAO JORGE,RUA DO DOLAR
38410170,-18.953263,-48.227255,MG,Uberlandia,SAO JORGE,RUA LUIZ FERNANDES DA ROCHA
38410172,-18.957443,-48.241602,MG,Uberlandia,LARANJEIRAS,RUA BIRMANIA
38410176,-18.947118,-48.234162,MG,Uberlandia,GRANADA,RUA JOVINO MORAES PINHEIRO
38410178,-18.960424,-48.226106,MG,Uberlandia,SAO JORGE,AVENIDA GERALDA FRANCISCA BORGES
38410179,-18.952685,-48.23615,MG,Uberlandia,LARANJEIRAS,AVENIDA DOLORITA ELIAS DO NASCIMENTO
38410180,-18.959111,-48.223255,MG,Uberlandia,SAO JORGE,RUA AUGUSTO POLUCENA ROSA
38410182,-18.960615,-48.229463,MG,Uberlandia,SAO JORGE,RUA ADEU MENDES
38410184,-18.95858,-48.22337,MG,Uberlandia,SAO JORGE,RUA FAUSTO HENRIQUE MATIAS
38410186,-18.960047,-48.229531,MG,Uberlandia,SAO JORGE,RUA CORA CORALINA
38410188,-18.958091,-48.223723,MG,Uberlandia,SAO JORGE,RUA JULIO RODRIGO DO VALE
38410190,-18.959547,-48.229775,MG,Uberlandia,SAO JORGE,RUA FRANCISCO BASILIO NETO
38410192,-18.95819,-48.226552,MG,Uberlandia,SAO JORGE,RUA RUA AUGUSTO RUCHI
38410194,-18.939488,-48.238641,MG,Uberlandia,SANTA MONICA,AVENIDA LAZARA ALVES FERREIRA
38410196,-18.958589,-48.230641,MG,Uberlandia,SAO JORGE,RUA WILSON CUNHA
38410198,-18.957824,-48.229876,MG,Uberlandia,SAO JORGE,RUA MARIA OSORIA DE JESUS
38410200,-18.957283,-48.230011,MG,Uberlandia,SAO JORGE,RUA ALEXANDRE MARTINS DA SILVA
38410202,-18.956107,-48.228021,MG,Uberlandia,SAO JORGE,RUA OSWALDO SILVERIO DA SILVA
38410204,-18.95596,-48.229362,MG,Uberlandia,SAO JORGE,RUA MANOEL GOMES
38410206,-18.955818,-48.231023,MG,Uberlandia,LARANJEIRAS,RUA ANGELO CUNHA
38410208,-18.957572,-48.222,MG,Uberlandia,SAO JORGE,RUA MARIA NAZARIA DE FARIA
38410210,-18.957853,-48.22583,MG,Uberlandia,SAO JORGE,RUA JERONIMO BEIJO DE ANDRADE
38410212,-18.95776,-48.226465,MG,Uberlandia,SAO JORGE,RUA TAXISTA FABIO CARDOSO
38410214,-18.958135,-48.226979,MG,Uberlandia,SAO JORGE,RUA NORIVAL PEREIRA ALVES
38410216,-18.958506,-48.227457,MG,Uberlandia,SAO JORGE,RUA ARLINDO FERREIRA SANTOS
38410218,-18.959127,-48.227909,MG,Uberlandia,SAO JORGE,RUA HILARIO GOMES RODRIGUES
38410220,-18.957318,-48.231525,MG,Uberlandia,SAO JORGE,RUA VANDIRA BASILIO DE OLIVEIRA
38410222,-18.957893,-48.231927,MG,Uberlandia,SAO JORGE,RUA ABELARDO PENA
38410224,-18.958959,-48.232312,MG,Uberlandia,LARANJEIRAS,RUA AURORA NOGUEIRA
38410226,-18.958909,-48.232939,MG,Uberlandia,LARANJEIRAS,RUA ALIPIO JOSE DE SOUZA
38410228,-18.958903,-48.233526,MG,Uberlandia,LARANJEIRAS,RUA JONAS JOSE DIAS
38410229,-18.958689,-48.231829,MG,Uberlandia,LARANJEIRAS,RUA ANGELO CUNHA
38410230,-18.960542,-48.23422,MG,Uberlandia,LARANJEIRAS,RUA ANTONIO BERNARDES DA COSTA
38410232,-18.95464,-48.238661,MG,Uberlandia,LARANJEIRAS,RUA LIOPINO LOURENCO DE ARAUJO
38410233,-18.955105,-48.234817,MG,Uberlandia,LARANJEIRAS,RUA EDSON BOLINHA CURY
38410234,-18.95447,-48.237894,MG,Uberlandia,LARANJEIRAS,RUA AMADOR LOURENCO
38410235,-18.954724,-48.234616,MG,Uberlandia,LARANJEIRAS,RUA JULIETA FERREIRA DE LIMA
38410236,-18.954341,-48.237091,MG,Uberlandia,LARANJEIRAS,RUA ANISIO FERREIRA
38410237,-18.954871,-48.234291,MG,Uberlandia,LARANJEIRAS,RUA JOSEPH SMITH
38410238,-18.954061,-48.236511,MG,Uberlandia,LARANJEIRAS,RUA ANTONIO PAIVA CATALAO
38410239,-18.955119,-48.233362,MG,Uberlandia,LARANJEIRAS,RUA DOLORITA ELIAS DO NASCIMENTO
38410240,-18.956873,-48.235789,MG,Uberlandia,LARANJEIRAS,RUA ROLANDE BRUNO
38410241,-18.953466,-48.235406,MG,Uberlandia,LARANJEIRAS,RUA JORNALISTA GIDEON DE OLIVEIRA
38410242,-18.953519,-48.238578,MG,Uberlandia,LARANJEIRAS,RUA CHARLES CHAPLIN
38410243,-18.955122,-48.236956,MG,Uberlandia,LARANJEIRAS,RUA IDALINA BORGES DE JESUS
38410244,-18.953652,-48.244301,MG,Uberlandia,LARANJEIRAS,RUA ALEMANHA
38410246,-18.95412,-48.243994,MG,Uberlandia,LARANJEIRAS,RUA TAILANDIA
38410247,-18.955557,-48.249404,MG,Uberlandia,LARANJEIRAS,RUA VENEZA
38410248,-18.954626,-48.243775,MG,Uberlandia,LARANJEIRAS,RUA ARABIA
38410249,-18.954829,-48.247291,MG,Uberlandia,LARANJEIRAS,RUA MONACO
38410250,-18.955157,-48.243616,MG,Uberlandia,LARANJEIRAS,RUA CHINA
38410251,-18.956181,-48.250189,MG,Uberlandia,LARANJEIRAS,RUA SOFIA
38410252,-18.954242,-48.240147,MG,Uberlandia,LARANJEIRAS,RUA PAQUISTAO
38410253,-18.956477,-48.248639,MG,Uberlandia,LARANJEIRAS,RUA ESCOCIA
38410254,-18.954712,-48.239997,MG,Uberlandia,LARANJEIRAS,RUA MALI
38410255,-18.956593,-48.246768,MG,Uberlandia,LARANJEIRAS,RUA IRLANDA
38410256,-18.955154,-48.23972,MG,Uberlandia,LARANJEIRAS,RUA MAURITANIA
38410257,-18.956897,-48.248124,MG,Uberlandia,LARANJEIRAS,RUA BELFAST
38410258,-18.955499,-48.238546,MG,Uberlandia,LARANJEIRAS,RUA NIGER
38410259,-18.957283,-48.247541,MG,Uberlandia,LARANJEIRAS,RUA PRAGA
38410260,-18.957941,-48.241228,MG,Uberlandia,LARANJEIRAS,RUA MADAGASCAR
38410261,-18.957524,-48.246531,MG,Uberlandia,LARANJEIRAS,RUA ELBA
38410262,-18.958058,-48.240042,MG,Uberlandia,LARANJEIRAS,RUA ETIOPIA
38410264,-18.958779,-48.240006,MG,Uberlandia,LARANJEIRAS,AVENIDA ISRAEL
38410265,-18.958021,-48.246321,MG,Uberlandia,LARANJEIRAS,RUA MONTE NEGRO
38410266,-18.958856,-48.242182,MG,Uberlandia,LARANJEIRAS,RUA GANA
38410267,-18.9587,-48.245685,MG,Uberlandia,LARANJEIRAS,RUA MAR EGEU
38410268,-18.957359,-48.241348,MG,Uberlandia,LARANJEIRAS,RUA ZAIRE
38410269,-18.958538,-48.246091,MG,Uberlandia,LARANJEIRAS,RUA ANDORRA
38410270,-18.956974,-48.241918,MG,Uberlandia,LARANJEIRAS,AVENIDA DINAMARCA
38410271,-18.958906,-48.245436,MG,Uberlandia,LARANJEIRAS,RUA ISLANDIA
38410272,-18.956791,-48.242927,MG,Uberlandia,LARANJEIRAS,RUA TOGO
38410273,-18.959216,-48.244643,MG,Uberlandia,LARANJEIRAS,RUA MARSELHA
38410274,-18.955486,-48.241132,MG,Uberlandia,LARANJEIRAS,RUA SIRIA
38410275,-18.95919,-48.248776,MG,Uberlandia,LARANJEIRAS,ALAMEDA SETECENTOS
38410276,-18.956647,-48.244213,MG,Uberlandia,LARANJEIRAS,RUA CAMAROES
38410278,-18.955656,-48.243419,MG,Uberlandia,LARANJEIRAS,RUA ZAMBIA
38410282,-18.958554,-48.244599,MG,Uberlandia,LARANJEIRAS,AVENIDA IRAQUE
38410284,-18.956866,-48.245263,MG,Uberlandia,LARANJEIRAS,RUA ZIMBABWE
38410286,-18.956702,-48.244729,MG,Uberlandia,LARANJEIRAS,RUA KUWAIT
38410288,-18.958158,-48.243727,MG,Uberlandia,LARANJEIRAS,RUA KENIA
38410290,-18.958659,-48.243491,MG,Uberlandia,LARANJEIRAS,RUA NAMIBIA
38410292,-18.956606,-48.244162,MG,Uberlandia,LARANJEIRAS,RUA TURQUIA
38410294,-18.956512,-48.243635,MG,Uberlandia,LARANJEIRAS,RUA JORDANIA
38410296,-18.958362,-48.243036,MG,Uberlandia,LARANJEIRAS,RUA TANZANIA
38410298,-18.956,-48.242579,MG,Uberlandia,LARANJEIRAS,RUA UGANDA
38410300,-18.958729,-48.24162,MG,Uberlandia,LARANJEIRAS,RUA GUINE
38410302,-18.964763,-48.234342,MG,Uberlandia,LARANJEIRAS,RUA DO ADOLESCENTE
38410304,-18.955798,-48.242072,MG,Uberlandia,LARANJEIRAS,RUA ANGOLA
38410308,-18.960421,-48.237456,MG,Uberlandia,LARANJEIRAS,RUA SENEGAL
38410310,-18.955367,-48.241006,MG,Uberlandia,LARANJEIRAS,RUA COSTA DO MARFIM
38410312,-18.955604,-48.241525,MG,Uberlandia,LARANJEIRAS,RUA NIGERIA
38410314,-18.95609,-48.24007,MG,Uberlandia,LARANJEIRAS,AVENIDA CONTINENTAL
38410316,-18.957397,-48.23826,MG,Uberlandia,LARANJEIRAS,RUA GABAO
38410318,-18.955009,-48.239267,MG,Uberlandia,LARANJEIRAS,RUA SUDAO
38410320,-18.956579,-48.239209,MG,Uberlandia,LARANJEIRAS,RUA EGITO
38410322,-18.956739,-48.238368,MG,Uberlandia,LARANJEIRAS,RUA LIBIA
38410324,-18.95649,-48.237829,MG,Uberlandia,LARANJEIRAS,RUA ARGELIA
38410326,-18.954117,-48.242935,MG,Uberlandia,LARANJEIRAS,RUA INDIA
38410327,-18.952863,-48.24369,MG,Uberlandia,LARANJEIRAS,AVENIDA SEME SIMAO
38410328,-18.954758,-48.244711,MG,Uberlandia,LARANJEIRAS,RUA IRA
38410330,-18.962353,-48.219951,MG,Uberlandia,SAO JORGE,RUA PICO DA BANDEIRA
38410332,-18.964225,-48.218343,MG,Uberlandia,SAO JORGE,RUA PICO DA NEBLINA
38410334,-18.969068,-48.228882,MG,Uberlandia,SAO JORGE,RUA PLANALTO BORBOREMA
38410336,-18.966558,-48.215939,MG,Uberlandia,SAO JORGE,RUA PLANALTO MERIDIONAL
38410337,-19.024236,-48.18037,MG,Uberlandia,UBERLANDIA,CHACARA ARMANDO
38410338,-18.96531,-48.228136,MG,Uberlandia,SAO JORGE,RUA MONTE PASCHOAL
38410340,-18.968595,-48.225768,MG,Uberlandia,SAO JORGE,RUA MONTE RORAIMA
38410342,-18.963519,-48.227147,MG,Uberlandia,SAO JORGE,RUA CHAPADA DO APODI
38410344,-18.964106,-48.222503,MG,Uberlandia,SAO JORGE,RUA CHAPADA DO ARARIPE
38410346,-18.962574,-48.223057,MG,Uberlandia,SAO JORGE,RUA CHAPADA DA DIAMANTINA
38410348,-18.95703,-48.221702,MG,Uberlandia,SAO JORGE,RUA CHAPADA DOS GUIMARAES
38410350,-18.9618,-48.220063,MG,Uberlandia,SAO JORGE,RUA CHAPADA DOS PARECIS
38410352,-18.964855,-48.228524,MG,Uberlandia,SAO JORGE,RUA CHAPADAO DO BUGRE
38410353,-18.956445,-48.225605,MG,Uberlandia,SAO JORGE,RUA PEDRO CELESTINO DE OLIVEIRA
38410354,-18.964983,-48.228568,MG,Uberlandia,SAO JORGE,RUA CORDILHEIRA DOS ANDES
38410355,-18.967733,-48.217785,MG,Uberlandia,SAO JORGE,RUA SERRA PARANAPANEMA
38410356,-18.968368,-48.230059,MG,Uberlandia,SAO JORGE,AVENIDA SERRA DA BODOQUENA
38410358,-18.962279,-48.22099,MG,Uberlandia,SAO JORGE,AVENIDA SERRA DA CANASTRA
38410360,-18.967247,-48.224155,MG,Uberlandia,SAO JORGE,RUA SERRA DO NAVIO
38410362,-18.967495,-48.222079,MG,Uberlandia,SAO JORGE,RUA SERRA DA PETROVINA
38410364,-18.96581,-48.228606,MG,Uberlandia,SAO JORGE,RUA SERRA DO TIRACAMBU
38410366,-18.966945,-48.225645,MG,Uberlandia,SAO JORGE,RUA SERRA DO VALENTIM
38410367,-18.967344,-48.221543,MG,Uberlandia,SAO JORGE,RUA SERRA DOS CARAJAS
38410368,-18.967486,-48.225484,MG,Uberlandia,SAO JORGE,RUA SERRA DO TOMBADOR
38410369,-18.967365,-48.221001,MG,Uberlandia,SAO JORGE,RUA SERRA SANTA MARTA
38410372,-18.967182,-48.217751,MG,Uberlandia,SAO JORGE,RUA SERRA DO ACARAI
38410373,-18.962232,-48.224119,MG,Uberlandia,SAO JORGE,RUA PICO DAS AGULHAS NEGRAS
38410374,-18.961868,-48.224891,MG,Uberlandia,SAO JORGE,RUA SERRA FORMOSA
38410375,-18.96304,-48.227336,MG,Uberlandia,SAO JORGE,RUA PICO DAS AGULHAS NEGRAS
38410376,-18.961437,-48.225395,MG,Uberlandia,SAO JORGE,RUA SERRA DO CACHIMBO
38410378,-18.964539,-48.221953,MG,Uberlandia,SAO JORGE,RUA SERRA DO CAPARAO
38410380,-18.961815,-48.226584,MG,Uberlandia,SAO JORGE,RUA SERRA DO DIVISOR
38410384,-18.966155,-48.223631,MG,Uberlandia,SAO JORGE,AVENIDA SERRA DO ESPINHACO
38410386,-18.967034,-48.218378,MG,Uberlandia,SAO JORGE,RUA SERRA DO ERVAL
38410388,-18.964944,-48.221373,MG,Uberlandia,SAO JORGE,RUA SERRA DOS ENCANTADOS
38410390,-18.963532,-48.22246,MG,Uberlandia,SAO JORGE,RUA SERRA GRADAUS
38410392,-18.965053,-48.219533,MG,Uberlandia,SAO JORGE,RUA SERRA GERAL
38410394,-18.966112,-48.217836,MG,Uberlandia,SAO JORGE,RUA SERRA GRANDE
38410396,-18.96501,-48.226139,MG,Uberlandia,SAO JORGE,RUA SERRA DO IMERI
38410398,-18.961454,-48.22089,MG,Uberlandia,SAO JORGE,RUA SERRA DA IBIAPABA
38410400,-18.965044,-48.217274,MG,Uberlandia,SAO JORGE,RUA SERRA MARACATU
38410402,-18.960953,-48.225731,MG,Uberlandia,SAO JORGE,RUA SERRA NEGRA
38410404,-18.967904,-48.221432,MG,Uberlandia,SAO JORGE,RUA SERRA PACARAIMA
38410406,-18.964322,-48.217585,MG,Uberlandia,SAO JORGE,RUA SERRA DOS ORGAOS
38410408,-18.96717,-48.226205,MG,Uberlandia,SAO JORGE,AVENIDA SERRA DO MAR
38410410,-18.96316,-48.224997,MG,Uberlandia,SAO JORGE,AVENIDA SERRA DA MANTIQUEIRA
38410412,-18.963802,-48.225887,MG,Uberlandia,SAO JORGE,RUA SERRA DO RONCADOR
38410414,-18.96666,-48.217945,MG,Uberlandia,SAO JORGE,RUA SERRA DO TABULEIRO
38410415,-18.968071,-48.226022,MG,Uberlandia,SAO JORGE,RUA SERRA DOS APIACAS
38410418,-18.898727,-48.15647,MG,Uberlandia,VILA MARIELZA,RUA 02
38410423,-18.955948,-48.224407,MG,Uberlandia,SAO JORGE,RUA BRANCA FERREIRA DA SILVA
38410424,-18.924978,-48.32251,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA DIRCEU ALVES PEREIRA EDIFICIO VENEZUELA 15
38410425,-18.956776,-48.224667,MG,Uberlandia,SAO JORGE,RUA JOSE GOMES FATIMA
38410427,-18.956521,-48.224144,MG,Uberlandia,SAO JORGE,RUA VIRGILIO ARAUJO FILHO
38410429,-18.95621,-48.223675,MG,Uberlandia,SAO JORGE,RUA GERALDO ABRAHAO JUNIOR
38410430,-18.971457,-48.225729,MG,Uberlandia,SAO JORGE,RUA SUELI LOPES DA SILVA
38410431,-18.953687,-48.224433,MG,Uberlandia,SAO JORGE,RUA FLORISBELA TERRA DE DEUS
38410433,-18.955051,-48.224231,MG,Uberlandia,SAO JORGE,RUA FLORISBELA TERRA DE DEUS
38410435,-18.955515,-48.224762,MG,Uberlandia,SAO JORGE,RUA ONOFRE LOPES DA SILVA
38410442,-18.962176,-48.228203,MG,Uberlandia,LARANJEIRAS,RUA MILTON JOSE FARIAS CASTRO
38410445,-18.970171,-48.225148,MG,Uberlandia,SAO JORGE,RUA MARIA VIEIRA TELES
38410446,-18.951811,-48.24028,MG,Uberlandia,LARANJEIRAS,RUA NEPAL
38410447,-18.970272,-48.227913,MG,Uberlandia,SAO JORGE,RUA JOSE LEONI SEGALLA
38410449,-18.970119,-48.224576,MG,Uberlandia,SAO JORGE,RUA LAUDELINO RODRIGUES FERREIRA
38410451,-18.970012,-48.223977,MG,Uberlandia,SAO JORGE,RUA MARIA DAS DORES CONCEICAO
38410453,-18.969905,-48.223388,MG,Uberlandia,SAO JORGE,RUA FERNANDO CAETANO DA SILVA
38410455,-18.969947,-48.222814,MG,Uberlandia,SAO JORGE,RUA EURICO ADELINO MENDES
38410457,-18.969844,-48.222254,MG,Uberlandia,SAO JORGE,RUA ALESSANDRA APARECIDA DOS SANTOS
38410464,-18.948966,-48.231092,MG,Uberlandia,SAO JORGE,RUA MARCO ANTONIO DA SILVA
38410466,-18.949347,-48.230648,MG,Uberlandia,SAO JORGE,RUA RANOL FERNANDES PEREIRA
38410468,-18.971451,-48.228666,MG,Uberlandia,SAO JORGE,RUA GILBERTO LOSI
38410469,-18.969711,-48.227871,MG,Uberlandia,SAO JORGE,RUA ILSE FERREIRA BASTOS
38410470,-18.948853,-48.23039,MG,Uberlandia,SAO JORGE,RUA ANA LEMOS DE REZENDE
38410473,-18.970846,-48.228205,MG,Uberlandia,SAO JORGE,RUA JOAO FLORES
38410475,-18.972188,-48.238174,MG,Uberlandia,LARANJEIRAS,RUA ISAIAS LOPES MEDEIROS
38410477,-18.972726,-48.238201,MG,Uberlandia,LARANJEIRAS,RUA ROBERTO LEONG LIK
38410478,-18.961705,-48.236435,MG,Uberlandia,LARANJEIRAS,RUA ANISTIA
38410479,-18.970867,-48.237723,MG,Uberlandia,LARANJEIRAS,AVENIDA PAULO CESAR BATISTA FERREIRA
38410480,-18.965429,-48.231883,MG,Uberlandia,LARANJEIRAS,RUA COBERTURA
38410481,-18.97335,-48.238867,MG,Uberlandia,LARANJEIRAS,RUA ORLANDO PINTO GUIMARAES
38410482,-18.961605,-48.241077,MG,Uberlandia,LARANJEIRAS,RUA CONGRESSO
38410484,-18.964289,-48.233078,MG,Uberlandia,LARANJEIRAS,RUA CONSTITUICAO
38410486,-18.96259,-48.240475,MG,Uberlandia,LARANJEIRAS,RUA DA CRIANCA
38410488,-18.96412,-48.239268,MG,Uberlandia,LARANJEIRAS,RUA DECOLORES
38410490,-18.9649,-48.239068,MG,Uberlandia,LARANJEIRAS,RUA DIOCESANO
38410492,-18.96085,-48.240626,MG,Uberlandia,LARANJEIRAS,RUA DAS DIRETAS
38410494,-18.96543,-48.237947,MG,Uberlandia,LARANJEIRAS,RUA EXCECAO
38410495,-18.971575,-48.234768,MG,Uberlandia,LARANJEIRAS,RUA ORMINDA FERREIRA PACHECO
38410496,-18.964606,-48.238895,MG,Uberlandia,LARANJEIRAS,RUA DAS FLORESTAS
38410498,-18.965952,-48.236042,MG,Uberlandia,LARANJEIRAS,RUA OASIS
38410499,-18.971768,-48.234142,MG,Uberlandia,LARANJEIRAS,RUA PASTOR MANOEL ROSA DAMASO
38410500,-18.965637,-48.231254,MG,Uberlandia,LARANJEIRAS,RUA PARCERIA
38410501,-18.969578,-48.231765,MG,Uberlandia,LARANJEIRAS,RUA PLANALTO DA BORBOREMA
38410502,-18.965103,-48.238661,MG,Uberlandia,LARANJEIRAS,RUA LIDER
38410504,-18.959305,-48.239693,MG,Uberlandia,LARANJEIRAS,RUA PARLAMENTO
38410506,-18.965948,-48.235466,MG,Uberlandia,LARANJEIRAS,RUA PLENARIO
38410507,-18.970328,-48.233493,MG,Uberlandia,LARANJEIRAS,RUA JOAO RODRIGUES DE SOUZA
38410508,-18.966041,-48.232396,MG,Uberlandia,LARANJEIRAS,RUA DA PRATINHA
38410509,-18.970833,-48.233244,MG,Uberlandia,LARANJEIRAS,RUA FLORISBELA COELHO LEONARDO
38410510,-18.962055,-48.240655,MG,Uberlandia,LARANJEIRAS,RUA ROYALTIES
38410512,-18.964018,-48.237337,MG,Uberlandia,LARANJEIRAS,RUA SALESIANO
38410513,-18.971407,-48.233132,MG,Uberlandia,LARANJEIRAS,RUA LYDIA PEREIRA ALVES
38410514,-18.964658,-48.233741,MG,Uberlandia,LARANJEIRAS,RUA SAMPAIO
38410515,-18.971991,-48.233335,MG,Uberlandia,LARANJEIRAS,RUA VALMIRO JOSE SANTANA
38410516,-18.965714,-48.233023,MG,Uberlandia,LARANJEIRAS,RUA SANTA ALBERTINA
38410517,-18.966229,-48.23877,MG,Uberlandia,LARANJEIRAS,RUA ESPLANADA
38410518,-18.960716,-48.237975,MG,Uberlandia,LARANJEIRAS,RUA SENADO
38410519,-18.966669,-48.238986,MG,Uberlandia,LARANJEIRAS,RUA CAMPO ALEGRE
38410520,-18.965792,-48.236673,MG,Uberlandia,LARANJEIRAS,RUA SETAS
38410522,-18.96354,-48.239292,MG,Uberlandia,LARANJEIRAS,RUA SOBERANIA
38410524,-18.962826,-48.238503,MG,Uberlandia,LARANJEIRAS,RUA DOS TITOS
38410525,-18.970711,-48.230003,MG,Uberlandia,LARANJEIRAS,AVENIDA SERRA DA BODOQUENA
38410526,-18.963733,-48.235181,MG,Uberlandia,LARANJEIRAS,AVENIDA TOLEDO
38410527,-18.972531,-48.232546,MG,Uberlandia,LARANJEIRAS,RUA SUELI LOPES DA SILVA
38410528,-18.966833,-48.235036,MG,Uberlandia,LARANJEIRAS,RUA TRANSICAO
38410530,-18.960813,-48.240402,MG,Uberlandia,LARANJEIRAS,RUA TRES PODERES
38410532,-18.959795,-48.239408,MG,Uberlandia,LARANJEIRAS,RUA TRIBUNA
38410534,-18.963402,-48.246088,MG,Uberlandia,LARANJEIRAS,RUA DO ANCIAO
38410536,-18.964341,-48.243561,MG,Uberlandia,LARANJEIRAS,RUA RESSURREICAO
38410538,-18.947864,-48.247604,MG,Uberlandia,GRANADA,AVENIDA ITAIPU
38410539,-18.949217,-48.243016,MG,Uberlandia,GRANADA,RUA ALIPIO ABRAO
38410540,-18.945193,-48.244039,MG,Uberlandia,GRANADA,RUA CACHOEIRA DOURADA
38410542,-18.94278,-48.246967,MG,Uberlandia,GRANADA,RUA SALTO OZORIO
38410543,-18.942394,-48.242709,MG,Uberlandia,GRANADA,RUA PROMISSAO
